Mean,Time
60.53502517,6085.583001
62.97445086,6085.604582
58.7090588,6085.746016
52.91302632,6085.780212
63.62896844,6085.794489
63.34307193,6086.026228
63.64128434,6086.061421
59.84782025,6086.162683
62.67467913,6086.177955
65.78539903,6086.180279
59.9824151,6086.216135
62.32762544,6086.327357
64.58605526,6086.47178
65.43847559,6086.488712
66.39040271,6086.505312
66.2889492,6086.546481
64.83977939,6086.593625
68.53300825,6086.604582
67.22968032,6086.716799
68.66557782,6086.722444
66.3755555,6086.840305
68.70497233,6086.86587
65.5447504,6086.904714
67.35989102,6087.058765
68.91322818,6087.066069
70.9860395,6087.144422
70.04667816,6087.234064
59.59314958,6087.297809
62.65441759,6087.317397
67.28176789,6087.335325
65.31708984,6087.382138
63.24404504,6087.384462
62.24391113,6087.537185
60.00413287,6087.557105
64.19716187,6087.598274
71.49753606,6087.612882
64.12721441,6087.617198
63.5768257,6087.726428
66.53150306,6087.788513
66.65893903,6087.805777
56.13240536,6087.822045
60.14165945,6087.844622
68.10125488,6087.909031
65.00640015,6087.923971
68.07727825,6087.937251
70.7806901,6088.026228
70.38546764,6088.111222
54.29184655,6088.165339
54.55133057,6088.203519
52.91358643,6088.222112
54.26447371,6088.228088
49.17795796,6088.272576
53.15612724,6088.316733
61.95371036,6088.340305
55.37266024,6088.410359
59.99201294,6088.426627
64.62345703,6088.433267
61.7353847,6088.436587
66.29010254,6088.47842
65.40455451,6088.48838
63.89379649,6088.500996
54.7835737,6088.525232
54.76874175,6088.562417
54.28984201,6088.636122
55.65921631,6088.650066
53.9076183,6088.656042
55.45029751,6088.670651
58.43400108,6088.684927
64.9991748,6088.691235
68.28567313,6088.694555
67.01504517,6088.706175
68.15164701,6088.715471
67.58978826,6088.719788
51.68031975,6088.734396
53.51856788,6088.756972
62.76366808,6088.834993
65.36379022,6088.86919
70.99299723,6088.978088
63.43918584,6088.984064
60.30366602,6089.054117
64.79927368,6089.178619
66.83802429,6089.182603
69.25555797,6089.195883
66.87294678,6089.214143
67.88931152,6089.224104
66.89881642,6089.230744
67.14028442,6089.334661
66.64332034,6089.394422
68.80402103,6089.444887
70.41288625,6089.470452
66.59638196,6089.557437
67.09452393,6089.63413
65.30395286,6089.64077
63.64765561,6089.644422
62.73661063,6089.657039
63.73554281,6089.666335
60.82705601,6089.732072
51.45280272,6089.73672
51.74247894,6089.822709
53.2435437,6089.838645
61.81360189,6089.845286
59.20591669,6089.860226
55.62813957,6089.906042
51.67779261,6089.926627
58.99599741,6089.975764
71.31597619,6090.031208
72.25341797,6090.044157
68.64539787,6090.058433
62.93467985,6090.202855
58.98578485,6090.215139
61.91562124,6090.245352
65.81309979,6090.249668
70.08870557,6090.261952
65.06285054,6090.278552
63.5726859,6090.340637
65.50065258,6090.35923
60.55371636,6090.371514
67.90319919,6090.398406
67.36943098,6090.423971
66.48201776,6090.451859
56.31065777,6090.527556
54.84034424,6090.555113
60.40385742,6090.589641
59.02072056,6090.633466
55.82361901,6090.63579
58.72176727,6090.658699
67.730354,6090.784197
58.98452316,6090.790837
58.56777057,6090.952523
63.72751465,6090.997676
66.8994397,6091.00498
61.99343262,6091.038181
57.18028456,6091.040505
59.65900105,6091.130146
69.17562307,6091.170983
66.12708869,6091.218792
65.61743739,6091.231408
63.42344818,6091.24834
62.71206121,6091.264276
52.36308419,6091.27656
49.77417542,6091.281208
51.92821735,6091.321049
57.29093933,6091.343958
61.94877814,6091.407703
65.06842206,6091.48506
55.43385446,6091.666999
59.5416333,6091.685591
71.66427471,6091.755312
66.80308049,6091.781208
65.15853373,6091.856242
66.76369225,6091.880146
65.10457979,6092.505644
61.57180191,6092.590305
63.1494873,6092.642762
64.00919295,6092.655378
51.75585742,6092.786189
50.93865967,6092.848274
64.96508601,6092.864874
64.52711914,6092.877822
65.93390586,6092.887782
53.56007436,6092.950863
57.45865378,6093.077357
63.00397695,6093.214143
69.13540509,6093.261952
68.48018392,6093.296481
66.24503412,6093.308433
60.67601196,6093.395086
61.64410824,6093.415007
62.30134334,6093.495352
50.42869714,6093.538513
46.5022998,6093.561421
49.11168039,6093.564741
50.1616393,6093.571713
49.6655748,6093.612218
52.30244293,6093.63579
53.57952209,6093.651726
62.72528982,6093.665007
68.61134161,6093.675299
67.15729408,6093.732404
63.09486716,6093.753652
66.5577339,6093.865206
62.97313998,6093.878818
59.93872604,6093.956839
63.88515847,6093.967463
65.55573599,6093.971116
69.82570312,6094.051129
71.66633064,6094.054449
66.67345104,6094.160359
61.57596842,6094.294489
65.37162073,6094.300465
68.63645805,6094.37085
69.08853986,6094.516268
63.21970542,6094.543161
60.91973129,6094.590305
52.48100777,6094.621182
50.98381805,6094.680611
53.10319691,6094.685923
64.92607135,6094.740704
68.76748034,6094.808433
63.20686502,6094.932603
68.09095669,6094.955179
67.72725743,6094.984064
65.72652588,6094.99336
55.82303166,6095.005312
56.56831528,6095.12251
56.59752367,6095.189243
66.88573473,6095.270252
69.65937859,6095.653054
63.03758714,6095.720784
58.03424908,6095.785525
65.4754535,6096.00664
65.1611282,6096.030876
72.27290204,6096.085325
69.14019882,6096.144422
54.51964047,6096.197543
49.9415625,6096.216467
52.60671702,6096.219788
60.82721729,6096.2583
66.89678423,6096.343293
68.16562611,6096.382138
71.44257406,6096.425963
72.63001154,6096.503652
63.88219802,6096.514608
62.02333058,6096.538181
61.8837714,6096.547809
63.4144165,6096.594622
61.88731041,6096.598606
65.75698565,6096.619854
61.56554225,6096.64243
54.57246592,6096.667995
59.40134125,6096.716799
50.69674635,6096.727424
54.78414714,6096.824701
54.61820341,6096.833665
54.42746756,6096.896082
68.12065565,6096.90073
62.96912539,6096.972776
65.08039761,6097.016932
64.58695004,6097.036189
65.50575155,6097.042497
62.76220898,6097.054449
66.80602635,6097.087649
66.58275498,6097.124834
71.88900943,6097.232072
70.16947728,6097.247344
71.85663649,6097.253652
70.07044236,6097.27324
65.16590412,6097.288845
64.46279943,6097.446879
56.50536385,6097.458167
60.15097046,6097.563413
52.27400987,6097.596614
52.52823486,6097.605578
48.73169958,6097.646082
50.05716797,6097.686919
52.69936138,6097.691899
61.33553966,6097.698207
61.46158787,6097.890438
55.27517844,6097.954847
58.03081143,6098.009628
63.75293715,6098.037185
60.63667399,6098.108898
63.98079007,6098.114874
58.61290927,6098.14575
63.16497018,6098.217463
64.90163269,6098.22676
66.21868684,6098.234728
66.15404426,6098.25
58.70174593,6098.355246
59.22313084,6098.392762
63.85092269,6098.419987
57.5416506,6098.540505
58.0931243,6098.580013
50.76765991,6098.614874
49.54077721,6098.654714
56.39707697,6098.687251
59.61664885,6098.698207
61.76011429,6098.745684
52.25221641,6098.777556
55.41641879,6098.823705
67.11240359,6098.848274
66.3885401,6098.867862
64.81854126,6098.945551
66.75539067,6098.952191
66.53695274,6099.072709
65.10668789,6099.098274
68.2835698,6099.139774
68.10653297,6099.157371
69.07426758,6099.219788
70.19782274,6099.223772
66.11765771,6099.38911
63.17894986,6099.40571
68.96048267,6099.474104
67.87366286,6099.516268
60.76973643,6099.772576
56.27050316,6099.788181
60.90427924,6099.830013
54.73597819,6099.847942
60.59416181,6099.856906
60.74529024,6099.964807
60.13348979,6099.998672
64.57112212,6100.008964
66.88813852,6100.033533
69.25270211,6100.046481
67.40863615,6100.161023
68.11595909,6100.167331
66.85247498,6100.173639
69.81645469,6100.184263
65.31929046,6100.267264
61.71646118,6100.332669
63.85773883,6100.336653
65.04328742,6100.393758
63.97827651,6100.400066
59.97362116,6100.433931
51.98678024,6100.463147
47.44140657,6100.516932
49.18790377,6100.568061
50.83656245,6100.572377
61.95730591,6100.602922
51.59797211,6100.622842
53.04029169,6100.628154
66.01183425,6100.651062
69.24504838,6100.668327
68.28464094,6100.671979
65.87447335,6100.681275
63.4144165,6100.683599
68.66546534,6100.695551
70.43796316,6100.720784
66.78877788,6100.75498
62.08977051,6100.818061
58.3704398,6100.822045
53.26583248,6100.826693
47.52013671,6100.920651
50.79866867,6101.056441
60.71539164,6101.067065
67.30174302,6101.092629
67.50216024,6101.196215
57.30704232,6101.226428
54.18121612,6101.312085
58.4484993,6101.328353
63.53045987,6101.338977
63.87764119,6101.349934
65.10193522,6101.409695
66.4959614,6101.439575
64.9944936,6101.445883
51.46691243,6101.493028
51.51601175,6101.507968
61.19014462,6101.543493
62.36915039,6101.554781
61.72938609,6101.561421
61.23649205,6101.624834
61.81313671,6101.652722
61.70702267,6101.723772
64.49340088,6101.760624
67.5035411,6101.763944
67.11442403,6101.779216
70.28651937,6101.877822
71.04168175,6101.883798
54.41238169,6101.919987
46.43333714,6101.945883
51.61990618,6102.281208
52.74499512,6102.295153
51.54147468,6102.301793
53.02497711,6102.347278
52.19358745,6102.357902
51.56380881,6102.370518
55.36207022,6102.416335
56.31668647,6102.467463
66.24105779,6102.489708
65.92012799,6102.500664
66.07350838,6102.517928
65.52662476,6102.566069
66.46000755,6102.572709
65.2689209,6102.583665
55.5976671,6102.631474
65.73190947,6102.649402
68.74882863,6102.677623
67.41799692,6102.757968
66.48120066,6102.762284
52.20250224,6102.85757
52.4505894,6102.877822
52.27295741,6102.922311
52.7663158,6103.278552
63.20088907,6103.298805
67.00179871,6103.397742
67.1398881,6103.557105
55.28436311,6103.609562
65.60885603,6103.648406
64.78345918,6103.683267
62.0772047,6103.73838
64.94270511,6103.761288
67.28504478,6104.099602
69.95484691,6104.175299
71.89553776,6104.338313
63.69861328,6104.38081
68.0306071,6104.38413
66.21243632,6104.390106
68.57990209,6104.422311
65.56704761,6104.428619
66.56738812,6104.440903
65.14183687,6104.456175
66.41121303,6104.47178
65.19808421,6104.478752
65.95204412,6104.49004
64.46975431,6104.500996
65.68292993,6104.5083
66.07603519,6104.534529
55.12550439,6104.576693
49.1482698,6104.626494
49.03753632,6104.674635
48.04852295,6104.808765
49.10353253,6104.815405
52.91840332,6104.990372
64.17566876,6104.993692
68.72900873,6105.01992
72.16841395,6105.075365
67.62919922,6105.086653
63.37333123,6105.091633
59.83931738,6105.108566
67.36281915,6105.133466
66.29600712,6105.161023
61.5451853,6105.171315
61.0193495,6105.22344
58.39280396,6105.232404
60.44927386,6105.252324
66.05289506,6105.263944
69.81285807,6105.296481
65.52180786,6105.299469
66.05407471,6105.307437
65.46400513,6105.330677
66.48700135,6105.350598
71.41206706,6105.374834
63.94983286,6105.389774
62.01893382,6105.402722
64.02977478,6105.408367
60.95049377,6105.448207
65.25537338,6105.536853
66.31196383,6105.600598
69.57261358,6105.617862
53.6355605,6105.653386
53.29480515,6105.696215
53.90827515,6105.752324
52.97981873,6105.758964
47.66610852,6105.814741
48.06297363,6105.828353
47.5591364,6105.834993
48.9001657,6105.899402
51.56656518,6105.939907
51.34526224,6105.991368
52.23199585,6106.109894
51.27442555,6106.116534
52.13929625,6106.127822
51.50547527,6106.143426
52.51275199,6106.181939
58.91174033,6106.209827
57.86870489,6106.224104
59.47731359,6106.239376
58.66977539,6106.250664
58.22555067,6106.25498
57.24535086,6106.263944
58.51804321,6106.270916
57.24535086,6106.277556
58.2322408,6106.284529
59.559754,6106.296481
57.71025,6106.317397
59.39230957,6106.325697
58.76611328,6106.337317
58.23625488,6106.339309
64.75219949,6106.351926
65.4838285,6106.355578
66.00108887,6106.368526
67.11519389,6106.373506
67.58103027,6106.583333
67.03067091,6106.590305
67.22406398,6106.686255
69.68294789,6106.72344
55.57697665,6106.734396
49.7309954,6106.76162
52.09236465,6106.766268
58.178138,6106.847942
58.57707289,6106.878486
65.49729837,6106.896082
55.67982467,6106.980744
55.74525786,6107.012948
56.43714478,6107.102258
55.5367442,6107.108898
58.66548311,6107.124502
62.41027926,6107.158035
58.43743107,6107.166667
65.65636676,6107.183599
56.04211027,6107.191235
52.16696777,6107.207503
57.86648739,6107.218459
57.2475992,6107.229748
58.07276175,6107.26328
70.14079987,6107.308765
71.64274908,6107.482404
58.34537229,6107.623506
51.38493078,6107.639774
52.75037424,6107.656707
60.21337114,6108.182935
58.45668904,6108.234064
60.27447714,6108.253652
61.06001928,6108.402722
57.04923444,6108.459827
56.6242913,6108.473772
63.18857522,6108.520916
64.44202067,6108.561421
63.29269618,6108.567397
67.49534025,6108.678287
66.53120531,6108.709827
67.9970348,6108.784197
67.81282069,6108.824369
66.23103884,6108.868526
65.99760431,6108.931939
63.58300781,6109.025564
63.06691197,6109.02822
66.362863,6109.044489
57.61693987,6109.094954
58.15507127,6109.10425
65.79839084,6109.163347
56.81988292,6109.204515
67.2125801,6109.251328
65.09351323,6109.308101
68.06189042,6109.325697
70.52890593,6109.557105
67.01292007,6109.607238
65.05216064,6109.65239
67.57257847,6109.660359
69.11842244,6109.912019
70.08427812,6109.923971
69.90568225,6110.080013
53.51810669,6110.199867
53.48262703,6110.252988
47.39101685,6110.297477
46.85846665,6110.310757
47.36773519,6110.322045
54.28640137,6110.351926
66.92543216,6110.384794
67.66360561,6110.589309
66.7664084,6110.596282
68.0889937,6110.60757
66.96891414,6110.614874
68.21105686,6110.636454
68.26637837,6110.774236
68.50324663,6110.959163
68.02880486,6111.013944
68.23985714,6111.046481
62.10249438,6111.190571
68.84526098,6111.208167
69.04330183,6111.247344
68.89631009,6111.270584
70.74091309,6111.306441
70.14361816,6111.316401
67.78791984,6111.321381
67.30077459,6111.422643
63.03618081,6111.426295
62.69932662,6111.455511
59.15653526,6111.510292
64.95505682,6111.567065
66.72390639,6111.661023
65.80654848,6111.672311
66.93419015,6111.692895
66.05407471,6111.699867
66.9395075,6111.706507
66.15703583,6111.713811
65.39140765,6111.745684
65.98307787,6111.757304
58.83117264,6111.76494
64.78063296,6111.790505
61.21263876,6111.814741
61.37870512,6111.898738
60.37495605,6111.940571
61.5830332,6111.947211
61.34972035,6111.972112
60.82861994,6111.98672
61.72609497,6111.997676
61.63698242,6112.037517
59.16350708,6112.042497
59.53581981,6112.058433
63.64597151,6112.154714
66.84391865,6112.201195
59.60144058,6112.25166
59.27921726,6112.305113
63.32867578,6112.312749
59.2400957,6112.337649
60.78920898,6112.38745
62.09763483,6112.390438
64.95794785,6112.439243
59.68132324,6112.461819
54.94550515,6112.463811
54.92392095,6112.497344
54.06740515,6112.675299
52.74098104,6112.800465
60.95998979,6112.812417
60.59260104,6112.823373
62.64371338,6112.839641
63.34512733,6112.843625
63.23126249,6112.929947
68.19277588,6112.972776
69.5552762,6112.979416
67.1630076,6113.073373
66.91967065,6113.111554
67.28751483,6113.144754
67.10694644,6113.251328
58.33843575,6113.289177
58.37617875,6113.401394
58.74546945,6113.736388
55.81710341,6113.74336
54.80676166,6113.752324
60.01315375,6113.775896
72.69780365,6113.784861
66.15375319,6113.829017
62.22332986,6113.998008
67.00902405,6114.005312
70.670466,6114.01328
66.70710798,6114.252324
67.01277146,6114.301129
64.36391893,6114.491036
65.51414462,6114.541169
64.36334473,6114.563081
60.44842495,6114.566401
60.52613244,6114.601926
58.94674683,6114.632138
64.80238572,6114.640106
70.92096528,6114.669655
71.03155871,6114.717795
70.89482614,6114.900066
71.23326852,6114.942231
71.05387093,6114.97012
71.1696167,6115.004316
57.9988508,6115.137118
57.00343094,6115.146414
58.80647105,6115.157039
48.85294434,6115.169323
50.10946568,6115.184263
53.66152478,6115.191235
49.94596053,6115.239708
53.3808252,6115.25498
55.29860907,6115.2583
55.87796291,6115.282537
57.42479342,6115.314741
63.52038818,6115.366534
62.03329657,6115.386454
61.47585258,6115.396082
61.50433256,6115.446879
61.45028623,6115.455511
60.84640961,6115.465139
66.73230142,6115.693559
66.61447539,6115.733732
71.18603793,6115.824369
65.80241469,6115.838977
66.0738203,6115.856574
66.12632812,6115.900066
65.65923103,6116.042829
65.6920265,6116.087981
68.47889941,6116.124834
55.39814062,6116.158035
55.05355105,6116.166335
54.50871958,6116.247344
55.65577567,6116.27324
52.09806124,6116.284861
58.07899744,6116.406707
61.10125998,6116.429283
61.41540527,6116.444555
61.10011763,6116.469456
67.77256821,6116.487716
67.23283761,6116.52988
68.63386579,6116.541501
68.01873939,6116.548473
68.1156266,6116.571381
68.00283401,6116.632138
68.03277687,6116.668991
64.91969604,6116.705843
59.19680032,6116.711155
60.96689443,6116.716799
51.17147624,6116.796813
58.32275545,6116.964807
62.67582601,6117.011952
55.70032289,6117.017928
59.74583522,6117.106242
60.23156081,6117.124834
61.66829224,6117.133466
59.69446023,6117.140106
68.30549121,6117.143758
64.63396662,6117.168659
65.11906196,6117.175963
69.80694259,6117.220784
66.66660997,6117.258632
63.63826043,6117.319389
66.67034447,6117.330677
64.04685692,6117.39077
71.0072811,6117.471448
69.24648061,6117.497012
66.73957901,6117.585325
70.19894907,6117.59595
76.10065069,6117.646414
63.90156156,6117.669323
63.6802215,6117.789509
51.48593299,6117.826029
49.94517517,6117.89077
49.06782331,6117.893426
56.1310793,6117.970784
56.13332673,6118.012284
60.06708827,6118.059761
65.08662636,6118.137118
65.81254185,6118.175631
60.20179278,6118.217463
55.06540948,6118.25664
55.88038058,6118.314409
70.71921135,6118.37251
72.05903709,6118.65239
69.21194732,6118.727424
66.83441162,6118.769588
66.94066665,6118.772908
68.06271973,6118.778552
63.56471581,6118.787849
67.13787598,6118.814077
63.843248,6118.817397
67.13911968,6118.89243
66.71171714,6119.054449
64.16103516,6119.089641
64.34568278,6119.128486
60.32545478,6119.15239
58.90821167,6119.214807
63.42989938,6119.221448
72.79015765,6119.249336
67.34537297,6119.260956
64.1429718,6119.325697
64.5346007,6119.341633
53.53349981,6119.372842
56.64886919,6119.388114
51.90077097,6119.410027
57.08598047,6119.416335
50.07864329,6119.432935
53.10040382,6119.480744
60.14004843,6119.493028
58.131612,6119.52158
60.41906867,6119.531208
57.964864,6119.562749
63.76852335,6119.576361
57.293819,6119.625498
57.91927215,6119.633134
62.13793945,6119.643426
63.56770709,6119.651394
58.59752197,6119.707835
63.71848297,6119.711155
58.26458956,6119.72178
63.45576909,6119.738712
57.83886108,6119.791501
63.49168752,6119.803453
58.65907118,6119.851262
63.3696882,6119.860226
57.65822754,6119.888114
60.23433979,6119.894754
63.23568436,6119.912019
58.04658966,6119.930943
67.36694607,6119.965471
65.87622741,6119.9834
68.83737113,6120.034197
67.5582595,6120.074701
66.29528996,6120.092961
67.88732593,6120.136122
64.53195342,6120.179615
61.91666336,6120.27158
66.21402883,6120.292829
63.71399962,6120.302457
63.79073639,6120.348606
61.52948962,6120.396414
62.16520489,6120.402722
67.23481598,6120.420319
66.37841995,6120.436255
71.03887242,6120.505644
72.2245166,6120.519588
69.97314908,6120.522908
58.94877374,6120.542497
57.29005984,6120.576029
61.27394069,6120.694223
64.0681379,6120.725764
66.87990451,6120.730412
68.72931578,6120.766268
72.69950429,6120.77656
71.68079275,6120.822377
71.01788452,6120.857902
71.64760085,6120.864542
67.22458008,6120.933599
60.31413377,6120.956839
59.62574369,6121.068061
59.23722906,6121.076693
58.51804321,6121.090305
59.60966696,6121.096946
62.5557527,6121.217463
60.78891527,6121.232736
61.93090562,6121.341633
61.33110962,6121.410691
60.66115008,6121.414675
60.20952064,6121.428287
66.71652447,6121.457171
65.97377281,6121.463479
67.77092708,6121.489708
63.27176232,6121.506972
53.00992432,6121.511288
50.76318708,6121.517264
51.91790221,6121.524236
58.32821378,6121.897742
66.97131283,6121.901394
68.53236694,6121.914011
67.1195197,6121.920651
68.343233,6122.018924
69.48852051,6122.024568
70.34082749,6122.029548
66.91980202,6122.040837
65.86358842,6122.044489
55.41988739,6122.062749
61.96382056,6122.157703
68.20061889,6122.198207
71.15038797,6122.365206
65.26712019,6122.447543
64.59003983,6122.483068
65.98862161,6122.493692
68.8857804,6122.50498
68.89253928,6122.535525
65.82096236,6122.557437
65.89167655,6122.582669
55.75870063,6122.624502
58.29002487,6122.764276
61.99343262,6122.778552
64.13695068,6122.781873
65.08536586,6122.785857
62.70151611,6122.841965
60.49385729,6122.845286
60.8102829,6122.883134
59.04195846,6122.89907
63.75862376,6122.945219
67.39310354,6122.993028
60.37758345,6123.0166
63.41720523,6123.020252
56.88011381,6123.051793
50.5624436,6123.056109
49.03316793,6123.075365
58.77699014,6123.137782
60.67801525,6123.148074
62.73952769,6123.183599
68.41303933,6123.214143
64.95111987,6123.2251
65.45746791,6123.281208
68.64401109,6123.292829
65.62725086,6123.454515
65.18878938,6123.468127
61.73069292,6123.503652
65.21497168,6123.510956
68.84395981,6123.535857
65.14827345,6123.578353
54.66325253,6123.613878
51.56941248,6123.63081
54.13525054,6123.643094
53.80278516,6123.662351
61.13567718,6123.670651
63.76704152,6124.083997
59.83148118,6124.196879
65.03662228,6124.256308
69.95612981,6124.318061
63.80244412,6124.343958
66.23267612,6124.352922
70.8491885,6124.437915
66.43026888,6124.453187
62.89660034,6124.4834
54.94544012,6124.486056
47.66761415,6124.49336
52.69641092,6124.527556
61.32057266,6124.566069
59.51819896,6124.640438
54.76180791,6124.694555
49.24760495,6124.702191
51.05736171,6124.73174
51.6667518,6124.741036
58.19855745,6124.7583
62.84225849,6124.765936
62.92028999,6124.805445
63.12321333,6124.967463
58.78267136,6124.974768
54.47810075,6124.985392
49.57207347,6125.034529
49.7195754,6125.111554
48.36745975,6125.127158
52.92201599,6125.225764
53.06719184,6125.239044
58.61197266,6125.283865
60.46005452,6125.287185
55.55870995,6125.299137
61.87137345,6125.333665
64.21513961,6125.367862
65.14005564,6125.437915
60.0996325,6125.527888
62.96885376,6125.534197
62.82363856,6125.570053
54.74082538,6125.586985
56.03118761,6125.604582
62.38360107,6125.62251